real_label,pre_label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15
9,5,0.1632242,0.000773501,0.17680798,9.43E-07,0.011686553,0.42360258,0.004562466,0.012927749,0.000707241,0.04178902,0.056416955,0.008762216,6.49E-06,0.024872845,0.004646985,0.06921228,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,0,0.2521052,0.042174317,0.20150657,0.00028728,0.12667525,0.043813214,0.011922803,0.004664498,0.000354766,0.24949676,0.015985187,0.02132018,0.00195606,0.003908955,0.014425306,0.009403585,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,0,0.3967235,0.002576178,0.021390487,3.94E-08,0.002121532,0.023793763,0.007805408,0.010285446,0.001628133,0.34114602,0.08820344,0.07865954,6.25E-06,0.013441528,0.007062729,0.005156073,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,0,0.59588087,0.001942766,0.06890804,0.000337958,0.022279348,0.04483806,0.015695581,0.007553274,0.001807668,0.14462036,0.025411874,0.022240343,0.00034172,0.004877299,0.00926458,0.034000304,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,0,0.4486405,0.003164121,0.076737374,0.000462216,0.024342552,0.038786832,0.04297185,0.011683329,0.000902955,0.1451744,0.12604429,0.029119985,3.38E-05,0.005461196,0.004311265,0.04216335,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,0,0.21462141,0.004538282,0.12007425,6.16E-06,0.019388175,0.17161691,0.062032487,0.01166808,0.0005884,0.1771627,0.051632583,0.01467466,8.56E-07,0.04678235,0.003880501,0.10133225,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,9,0.2880974,0.010655704,0.1348892,0.000686461,0.06667856,0.06677555,0.032275647,0.004531513,0.000261539,0.2975909,0.030304367,0.035984162,0.000376163,0.002709229,0.008101687,0.02008188,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,9,0.14862695,0.016041998,0.046504077,2.16E-05,0.019587066,0.07502846,0.15503451,0.003484781,0.000321344,0.28633076,0.02168117,0.020439476,0.0001364,0.01650585,0.00975902,0.18049654,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,9,0.14319493,0.010527519,0.0400458,0.00040442,0.04834826,0.058752187,0.25948563,0.001422775,0.000151467,0.34159514,0.006312037,0.006458521,0.00060469,0.009382579,0.005931393,0.06738266,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,9,0.13361943,0.00789522,0.17950836,1.55E-06,0.12230368,0.241244,0.021562966,0.000385867,4.83E-05,0.2503175,0.011985012,0.003402145,4.01E-06,0.004592573,0.005021894,0.01810745,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,9,0.12381358,0.027528906,0.14059664,1.49E-05,0.08451135,0.122296445,0.03635836,0.00222856,8.55E-05,0.41519073,0.008487817,0.00570333,1.38E-05,0.015275375,0.005741583,0.012153216,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,0,0.53872424,0.034073334,0.09168915,2.29E-05,0.043214813,0.030088926,0.007631864,0.000445953,7.54E-05,0.22588158,0.005282663,0.003759358,0.000226178,0.004367599,0.009066694,0.005449376,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,9,0.20534731,0.06628477,0.19503129,2.16E-06,0.07857342,0.028691564,0.01131698,0.001065765,0.000100113,0.35513034,0.012572939,0.003264888,0.000472288,0.011021658,0.019210113,0.011914345,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,0,0.41499564,0.032601427,0.09286933,0.003250432,0.038583126,0.055922296,0.03878668,0.003715058,0.000588445,0.213822,0.04108583,0.017284822,0.005568863,0.008351649,0.014895505,0.017678844,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,0,0.3027004,0.035132326,0.021913184,0.000217969,0.004477156,0.065117404,0.033756275,0.009555006,0.011644334,0.04775828,0.09072312,0.07847131,0.000464367,0.014070396,0.003371368,0.2806272,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,9,0.21093959,0.000607986,0.042406503,4.95E-08,0.001341872,0.049961463,0.010928451,0.02592712,0.002698331,0.4699029,0.050710093,0.050576963,0.000186077,0.048966393,0.015840176,0.019006003,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,2,0.15415938,0.002044034,0.38593894,5.01E-05,0.008967931,0.30232576,0.00513561,0.00072766,0.000239611,0.030684372,0.089054644,0.00409317,0.0001115,0.008994115,0.002172942,0.005300229,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,9,0.08659669,0.000413019,0.029426271,6.53E-05,0.019042796,0.006883523,0.001680366,0.005352755,0.000121915,0.68228817,0.03357724,0.0941841,0.000187091,0.003165436,0.019104429,0.01791099,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,9,0.13210142,0.0198216,0.13951483,5.76E-06,0.06956837,0.022466384,0.002756285,0.026871074,0.000213585,0.37081912,0.06637706,0.09915295,0.000118515,0.015010593,0.020913951,0.014288432,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,0,0.76525646,0.04422996,0.006892666,1.86E-05,0.000673958,0.06838871,0.005507555,0.005046214,0.0084198,0.039856993,0.003392039,0.006182515,0.007852661,0.009232987,0.00241202,0.02663695,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,6,0.06934779,0.004537729,0.002321197,5.72E-07,0.000880315,0.014752583,0.57697654,0.000575937,0.000668559,0.022777352,0.01241822,0.005818932,2.10E-05,0.004641547,0.000881598,0.28338015,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,5,0.09427902,0.014375749,0.29737687,2.88E-05,0.09716138,0.3230431,0.00101816,0.000177994,2.44E-05,0.14156458,0.019296907,0.002378485,2.24E-06,0.003195744,0.004899772,0.001176859,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,5,0.111593515,0.018466275,0.21182346,0.000124778,0.19733097,0.3162748,0.00081805,0.000617124,3.11E-05,0.121559426,0.006864153,0.004880232,4.95E-06,0.00334991,0.004830168,0.001431179,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,11,0.19963337,0.006380403,0.03377086,1.47E-07,0.003811243,0.08841506,0.018161243,0.032564845,0.004770155,0.12736036,0.1882812,0.20586982,0.000316203,0.016250532,0.011597286,0.06281727,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,9,0.17596748,0.01808288,0.027314015,7.86E-07,0.001768285,0.038338497,0.004728327,0.05816553,0.005688483,0.4484963,0.020539828,0.075068004,3.81E-05,0.034218717,0.01630279,0.075281955,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,9,0.044134624,0.001104459,0.0926701,5.75E-05,0.025898965,0.018044347,0.007278072,0.06511007,0.000581847,0.4371885,0.049660392,0.07746663,0.000168411,0.020324292,0.014042677,0.14626904,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,9,0.11400324,0.043379284,0.14243503,8.44E-06,0.04854963,0.07171522,0.050454434,0.008389385,0.001085194,0.38786015,0.018737895,0.018293163,0.000115257,0.022564866,0.018312067,0.054096702,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,15,0.11451922,0.008745114,0.02992805,2.97E-07,0.001194482,0.061826415,0.11514246,0.09685688,0.015561789,0.18504441,0.012328443,0.076170094,0.000106275,0.07363392,0.007435333,0.2015068,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,9,0.013342137,0.001191247,0.014060406,7.18E-05,0.000150416,0.004630002,0.018083433,0.021884244,0.014370243,0.48733363,0.027726365,0.06407587,0.2852959,0.02309492,0.005249538,0.019439891,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,9,0.16100831,0.016291259,0.114765376,1.53E-05,0.034056753,0.09309079,0.048029643,0.05184833,0.001834474,0.28824487,0.023328304,0.0886245,0.00205577,0.015544891,0.0196785,0.04158299,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,0,0.5655958,0.000274541,0.04375759,3.91E-06,0.001075624,0.039437648,0.016115725,0.012111207,0.001726847,0.22799897,0.028002402,0.024572315,0.000470031,0.008851631,0.008504104,0.021501606,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,9,0.082779795,0.084351614,0.0471054,2.52E-05,0.048234984,0.029567325,0.007466667,0.004659898,0.003480152,0.51192105,0.026711605,0.06234922,0.009208257,0.020956112,0.015532495,0.045650188,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,9,0.18295728,0.022677558,0.08678143,7.59E-05,0.0765146,0.0255052,0.023986924,0.0069858,0.000791151,0.4561605,0.038945008,0.03324525,0.004526151,0.016648823,0.016838076,0.007360365,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,9,0.09136774,0.06897338,0.13633431,0.108474925,0.057203483,0.03623857,0.02585227,0.005922931,0.0006651,0.3264608,0.08793675,0.02543908,0.000335024,0.009632755,0.007495613,0.01166728,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,9,0.15027484,0.055399697,0.10590344,0.019348806,0.21387544,0.058867406,0.004924075,0.000526176,0.000298789,0.29455748,0.002288958,0.003677319,0.061032932,0.003579436,0.011605523,0.013839634,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,9,0.0857147,0.020794732,0.13739179,0.000228284,0.09518115,0.04039626,0.02462293,0.001712471,0.000107903,0.52825946,0.00596551,0.020479033,0.003879931,0.006385185,0.01301025,0.015870446,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,9,0.09871429,0.0511624,0.16999906,0.000534814,0.08701949,0.05900012,0.020934543,0.005098977,0.000374519,0.42419368,0.011026226,0.029132195,0.000517403,0.007644444,0.011896643,0.022751197,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,9,0.16827773,0.024172425,0.18282609,6.83E-06,0.13783818,0.16846322,0.011552394,0.000702523,7.27E-05,0.25912973,0.013318257,0.009735813,3.59E-05,0.004635126,0.011031269,0.008201825,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,9,0.07354917,0.013407951,0.19582848,0.000166493,0.07823005,0.049007487,0.08314542,0.012451259,0.000170811,0.41422614,0.007456891,0.018778894,0.000620295,0.010217326,0.01173477,0.0310085,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,5,0.13215837,0.021315811,0.15804224,0.000291649,0.01940562,0.3022314,0.002475512,0.002940543,0.000697719,0.094666585,0.17718156,0.06680631,3.67E-05,0.012867335,0.004824916,0.004057717,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,9,0.14604558,0.30283076,0.014879571,4.23E-05,0.010575816,0.014621281,0.006747328,0.005884606,0.002889033,0.3531372,0.03302864,0.060203705,0.020255875,0.008530851,0.008860706,0.011466829,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,5,0.39677486,0.001004968,0.10025149,0.000726661,0.005926283,0.42608586,0.012905921,0.003377636,0.000210318,0.01922686,0.01085102,0.001881973,1.33E-06,0.016768953,0.000741295,0.003264668,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,5,0.1860627,0.000974939,0.0742138,1.38E-05,0.017399956,0.29696107,0.039994538,0.049008526,0.001863814,0.17124598,0.0256587,0.05011436,0.004535846,0.032447755,0.010490526,0.03901373,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,9,0.05892524,0.000176678,0.020429187,2.60E-07,0.000637392,0.01434493,0.027560921,0.012391926,0.0026862,0.6768015,0.05555843,0.09783528,0.000296228,0.018651413,0.006549018,0.007155368,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,9,0.03150494,0.00373699,0.017749483,3.99E-07,0.000352262,0.010643599,0.001063959,0.006909227,0.000419564,0.82786095,0.019578524,0.043907598,2.68E-05,0.008396129,0.008869352,0.01898031,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,9,0.23282255,0.05756028,0.11340049,1.33E-07,0.016404644,0.039947398,0.014983859,0.009520753,0.000152777,0.37957603,0.046035063,0.039139338,6.46E-06,0.007864349,0.029675785,0.012910098,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,1,0.14778298,0.28892642,0.0734738,1.60E-07,0.15162177,0.16185166,0.013731693,0.000359939,0.000404718,0.10966669,0.003917495,0.005704024,0.000279052,0.003485326,0.008281246,0.03051298,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,9,0.07611449,0.013165556,0.034170296,0.000488336,0.000917771,0.01441431,0.003639472,0.03858945,0.005563034,0.56499654,0.036639705,0.1381553,0.006013677,0.020274611,0.020214004,0.026643457,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,9,0.23712897,0.016085709,0.037140626,9.43E-05,0.005585724,0.01660383,0.004006926,0.03148017,0.003271696,0.4366405,0.053991187,0.107885286,0.000215145,0.017947216,0.01878579,0.01313694,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,0,0.3704075,0.001610714,0.08461252,9.78E-06,0.07045355,0.18635586,0.006307017,0.010092838,0.000647111,0.12678808,0.041413408,0.03317764,0.000199948,0.009938372,0.007102128,0.050883558,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,15,0.027495317,0.00435017,0.04271329,1.49E-07,0.079048276,0.06565163,0.20040235,0.002389343,0.00041106,0.18285218,0.025009517,0.034299556,4.66E-06,0.024280995,0.00436455,0.30672693,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,9,0.009709941,0.002042017,0.02103249,0.001101364,0.001271965,0.002657719,0.000814961,0.023911461,0.000180003,0.71073496,0.0802624,0.10986012,0.002042849,0.011962746,0.010506085,0.011908985,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,1,0.1181121,0.66615963,0.02132548,1.15E-07,0.007213538,0.020437371,0.001319029,0.001143507,0.000111576,0.14430773,0.001848048,0.004045415,0.001630376,0.001311139,0.009865277,0.001169582,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,9,0.35018831,0.059949983,0.027365083,3.93E-05,0.021827482,0.019316765,0.036015023,0.002765645,0.003329546,0.39627445,0.010470848,0.029810926,0.005986925,0.011704287,0.014252815,0.010702563,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,9,0.04485387,0.021977168,0.30440277,8.56E-05,0.05218925,0.16015704,0.004866435,0.002957913,7.27E-05,0.35483587,0.01845297,0.016495656,2.37E-06,0.00744541,0.008588044,0.002616951,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,5,0.29687122,0.002050792,0.064406164,9.74E-06,0.005771903,0.51203716,0.017697303,0.007226313,0.00026219,0.052883305,0.004035319,0.006521097,7.31E-05,0.009437112,0.002456788,0.018260485,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,2,0.1045132,0.02120273,0.34488723,1.43E-07,0.014410265,0.2868793,0.004382064,0.001706537,3.39E-05,0.19134544,0.008523421,0.006712749,2.17E-07,0.005968751,0.004817807,0.004616343,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,9,0.03918851,0.023915911,0.29734045,0.001808811,0.05218587,0.15462662,0.009214177,0.004850928,0.000144512,0.35304317,0.019421017,0.025517216,4.94E-05,0.007464868,0.008018931,0.003209667,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,9,0.008702881,0.005411505,0.18037096,0.00034516,0.08647631,0.040525783,0.010329029,0.007665985,4.28E-05,0.5921631,0.012768547,0.04150061,0.000297653,0.00335645,0.007610457,0.002432743,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,0,0.22844255,0.000465699,0.04447824,2.22E-06,0.001468701,0.19573905,0.062144455,0.033682857,0.006991218,0.15561122,0.07172814,0.098200314,1.13E-05,0.027884353,0.004943919,0.06820583,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,4,0.030951235,0.02331815,0.14393894,2.36E-06,0.5645459,0.096206106,0.000542568,6.97E-05,2.35E-05,0.12035052,0.001878707,0.002274382,0.00018962,0.000597529,0.005346609,0.009764133,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,5,0.16033867,0.09326785,0.038308397,1.26E-07,0.1902151,0.21855474,0.008088531,0.001675261,0.001106623,0.14208119,0.013196972,0.01307698,2.76E-05,0.007088293,0.010430273,0.102543384,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,9,0.14579052,0.002043932,0.058177218,7.84E-05,0.006759052,0.013630873,0.014821772,0.10775932,0.007983173,0.37159637,0.083324045,0.090835676,0.00952044,0.038384996,0.023795709,0.025498575,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,9,0.12196351,0.014837837,0.020423805,1.19E-08,0.000400868,0.029311577,0.012652735,0.023558382,0.006780748,0.66446275,0.017317193,0.027060883,3.73E-07,0.045267746,0.007415636,0.008546019,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,9,0.16560471,0.021709023,0.028963817,0.000291934,0.002632612,0.053040132,0.016116584,0.062178295,0.023830917,0.2702718,0.05256368,0.21577299,0.000748242,0.06214298,0.009660494,0.014471771,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,9,0.03571154,0.000100203,0.18140143,0.000428336,0.046214525,0.0431795,0.009601065,0.03388836,8.35E-05,0.4242265,0.049895544,0.14309183,1.45E-06,0.006960499,0.004862545,0.020353174,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,9,0.04201274,0.000420807,0.12955315,0.001944732,0.01089607,0.07867555,0.03157623,0.07344982,0.000389033,0.42702904,0.035947647,0.10460234,7.08E-05,0.029221976,0.003956056,0.030253954,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,9,0.045604873,0.004928571,0.014686043,3.34E-07,0.000839042,0.010193298,0.005708384,0.00594226,0.001121169,0.8045293,0.013274671,0.06746997,0.000182507,0.008854926,0.009328223,0.007336494,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,0,0.32231075,0.001088043,0.061364,0.022354715,0.03405488,0.105208136,0.051918145,0.010421378,0.000436258,0.22406109,0.023053696,0.022478113,0.058778733,0.011510345,0.008492405,0.042469334,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,9,0.14778711,0.004812335,0.08929374,0.000306184,0.0957937,0.22778836,0.091675594,0.002824882,0.000201864,0.24330403,0.019620907,0.013079606,0.000225143,0.007576372,0.006205672,0.04950448,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,5,0.1587929,0.00419791,0.060690537,3.03E-05,0.036761183,0.21268539,0.14390919,0.00210442,0.000622379,0.15549919,0.009796071,0.00690589,0.023151299,0.019774737,0.006683635,0.15839495,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,10,0.07690104,0.001307725,0.017827244,9.33E-08,0.001517895,0.016040653,0.001196758,0.000883787,0.000122982,0.04790482,0.7910577,0.042083714,5.56E-06,0.001178064,0.000485888,0.00148615,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,0,0.420479,0.22783536,0.045152903,4.60E-05,0.014575046,0.19674097,0.001448131,0.001586012,0.000913959,0.06379723,0.002359375,0.00621561,0.001010685,0.004973116,0.007947188,0.004919309,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,2,0.22552533,0.017023442,0.307037,5.43E-07,0.06044278,0.22528048,0.002189579,0.000621614,0.000104234,0.12594947,0.00936932,0.006351384,9.03E-06,0.003528973,0.008236118,0.008330695,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,9,0.1324362,0.001270685,0.062479563,1.92E-08,0.002900738,0.012713984,0.004741993,0.016376799,0.000657702,0.6747732,0.020579822,0.017460248,1.15E-06,0.018984605,0.014271406,0.020351838,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,0,0.19953622,0.000309438,0.038289923,2.08E-07,0.003305234,0.16215448,0.07811306,0.09347094,0.002303041,0.13329484,0.0502193,0.0485091,1.31E-05,0.056137484,0.003642726,0.1307008,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,0,0.8442403,0.001887651,0.00749289,2.41E-08,0.000377372,0.056417223,0.015706249,0.006297897,0.00226457,0.022023061,0.006110861,0.004657409,7.94E-07,0.006063626,0.001055896,0.025404124,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,0,0.7114211,0.006504118,0.018442817,1.12E-07,0.000364846,0.03154307,0.009242585,0.014314737,0.019539874,0.10048739,0.02772856,0.027864592,1.62E-05,0.01957758,0.003550004,0.009402426,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,0,0.40850967,0.064095825,0.21580085,8.98E-06,0.004268637,0.21319854,0.001825369,0.00075398,0.002331447,0.033713356,0.033994697,0.0054411,6.31E-05,0.006966504,0.00277649,0.006251524,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,1,0.037858326,0.745988,0.001260818,2.76E-06,1.71E-05,0.007517019,0.005553625,0.004542192,0.05901156,0.10423113,0.00359595,0.008259768,0.010763967,0.007229247,0.001051391,0.003117183,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,9,0.28142655,0.000629905,0.08081002,1.57E-05,0.026360812,0.04031963,0.010574296,0.007715137,0.000608857,0.40711784,0.024386762,0.0432151,0.000259375,0.008034997,0.015733205,0.05279173,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,9,0.07212258,0.002427784,0.08828809,0.000747586,0.004518359,0.02411742,0.046439245,0.10426651,0.005949889,0.23607299,0.03208349,0.06465833,0.00484988,0.062949546,0.017749928,0.23275837,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,9,0.2676452,0.008232607,0.04893006,6.93E-07,0.000499111,0.07304156,0.009455982,0.02562465,0.011573778,0.37334293,0.0212129,0.051572606,0.00017161,0.049981847,0.012152549,0.046561874,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,0,0.53627247,0.027953276,0.06822921,2.53E-05,0.01743209,0.16119716,0.007754307,0.005150551,0.001846209,0.07466143,0.016739452,0.017260406,0.000504107,0.011793222,0.008860203,0.044320606,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,9,0.040000357,0.002222017,0.036464524,3.69E-06,0.001500277,0.010355478,0.003159422,0.016947672,0.001402966,0.71085507,0.043759856,0.068931654,0.000394251,0.015773095,0.016600057,0.03162966,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,4,0.114303,0.00371071,0.055832773,3.55E-05,0.38770148,0.059893984,0.009481948,0.003859945,0.000361551,0.2114935,0.019919205,0.04026132,0.037609126,0.003902375,0.015699735,0.035933834,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,9,0.034237247,0.001349236,0.019855134,4.98E-07,0.000504259,0.013217006,0.053024918,0.03898776,0.00484708,0.65969783,0.026161823,0.09065351,0.000109453,0.02605172,0.00672927,0.024573226,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,9,0.070492685,0.001945985,0.016548822,0.011391685,0.000940221,0.011414031,0.005978887,0.061354488,0.015517999,0.37007743,0.06252064,0.12087261,0.18904625,0.033394568,0.013084405,0.015419333,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,1,0.38842395,0.44735196,0.012847773,5.47E-06,0.002138282,0.09374663,0.000703312,0.001585176,0.004429349,0.02844768,0.003410471,0.002088634,0.000225739,0.0043552,0.002298584,0.007941706,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,1,0.04588942,0.4474399,0.0615683,1.99E-09,0.05309287,0.013983754,0.001861764,0.000200625,3.69E-05,0.3388103,0.004852928,0.004445705,1.81E-06,0.001122773,0.02143109,0.005261888,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,9,0.23096462,0.13174008,0.120924875,1.56E-05,0.008786714,0.010602155,0.003765823,0.002147334,0.000585501,0.38098386,0.03534277,0.01578428,2.65E-07,0.036536902,0.020359673,0.001459438,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,9,0.12658176,0.065454505,0.112353966,1.10E-06,0.01988767,0.09234399,0.076644875,0.042289644,0.001171576,0.28708148,0.004452426,0.017485686,2.36E-05,0.029377744,0.027617076,0.0972329,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,0,0.32483542,0.010148948,0.18540114,2.03E-05,0.051756524,0.3097169,0.000597723,0.000598553,0.000230553,0.08334865,0.011825531,0.004520322,5.96E-06,0.01121669,0.004246858,0.001529979,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,9,0.20266573,0.006839777,0.044538666,2.40E-06,0.051851556,0.114922054,0.07295248,0.000986313,0.000178397,0.24825494,0.015717652,0.014461816,0.02884333,0.004574239,0.009360635,0.18385002,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,9,0.014357868,0.022896739,0.16209622,1.10E-05,0.04108735,0.06299446,0.02647256,0.034128893,7.40E-05,0.5061876,0.010788208,0.08937941,3.43E-05,0.006599681,0.007821878,0.015069832,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,9,0.017481506,0.015718374,0.23406635,0.00048355,0.044603635,0.051981196,0.027320629,0.02339029,0.000148755,0.48040307,0.009507258,0.061480384,3.47E-05,0.012622808,0.007630298,0.013127146,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,9,0.039192487,0.008523695,0.22240867,3.19E-05,0.049639214,0.19934502,0.019615266,0.01723829,0.000113294,0.3433952,0.012217961,0.05200616,4.95E-06,0.013788997,0.006199559,0.01627932,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,9,0.010530143,0.020821085,0.11364413,0.001047155,0.03446692,0.021926006,0.090495266,0.008982105,0.000130253,0.50294125,0.00889799,0.11390304,0.000320683,0.004981557,0.005635503,0.061276942,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,9,0.018468235,0.01657043,0.1754048,0.000228633,0.07329413,0.055508632,0.06532114,0.004883618,0.000120336,0.5024615,0.005413863,0.039008427,0.00043442,0.004974182,0.009115434,0.028792178,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,9,0.035423532,0.08780167,0.14706491,0.00135107,0.07414806,0.069818385,0.034415044,0.008095959,0.000248125,0.43250158,0.00978013,0.03021763,0.000282786,0.009299691,0.011457695,0.048093762,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,9,0.020590574,0.011123226,0.36783272,0.001906642,0.1254514,0.014117906,0.009964327,0.005661528,4.38E-05,0.40321556,0.006038528,0.014997668,2.87E-05,0.004802801,0.006007221,0.008217358,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,9,0.03538041,0.037379883,0.18149976,0.000452669,0.088959284,0.011438028,0.06133141,0.001014338,4.61E-05,0.5215059,0.002764107,0.042118546,1.48E-05,0.001252885,0.007035782,0.007806096,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,9,0.018251615,0.024148956,0.15703082,0.00733012,0.074514434,0.032016143,0.042691,0.007306955,7.98E-05,0.54074305,0.009124635,0.05661496,4.07E-05,0.002952416,0.007392502,0.01976188,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
